state,district,year,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_enrolments,total_updates,adult_system_stress,child_system_stress,digital_friction_index,log_digital_friction,friction_outlier
Rajasthan,churu,2025,6,253,269,13,110.0,831.0,7139.0,7859.0,535,15939.0,8690.0,7249.0,620.7142857142857,6.432480639480465,False
Rajasthan,churu,2025,7,1072,1028,50,626.0,4057.0,10220.0,9844.0,2150,24747.0,13901.0,10846.0,272.5686274509804,5.611552513424435,False
Rajasthan,churu,2025,9,2644,1315,12,789.0,4924.0,16407.0,5544.0,3971,27664.0,10468.0,17196.0,805.2307692307693,6.692370015708641,False
Rajasthan,churu,2025,10,950,540,8,342.0,2886.0,2523.0,3074.0,1498,8825.0,5960.0,2865.0,662.2222222222222,6.4971101108324305,False
Rajasthan,churu,2025,11,1439,769,57,827.0,5924.0,5239.0,6223.0,2265,18213.0,12147.0,6066.0,209.43103448275863,5.349157972280641,False
Rajasthan,churu,2025,12,1105,589,8,1257.0,7086.0,10386.0,9016.0,1702,27745.0,16102.0,11643.0,1789.111111111111,7.490032970154767,False
Rajasthan,dausa,2025,9,1845,647,5,653.0,3455.0,15823.0,3899.0,2497,23830.0,7354.0,16476.0,1225.6666666666667,7.112055742494867,False
Rajasthan,dausa,2025,10,644,307,0,387.0,2471.0,1853.0,2347.0,951,7058.0,4818.0,2240.0,4818.0,8.480321716640333,True
Rajasthan,dausa,2025,11,1087,494,38,948.0,4741.0,4637.0,5235.0,1619,15561.0,9976.0,5585.0,255.7948717948718,5.548277601970272,False
Rajasthan,dausa,2025,12,648,318,5,1028.0,5665.0,7323.0,6567.0,971,20583.0,12232.0,8351.0,2038.6666666666667,7.620541674794431,False
Rajasthan,dholpur,2025,4,947,347,50,227.0,1222.0,2831.0,3372.0,1344,7652.0,4594.0,3058.0,90.07843137254902,4.511721018523613,False
Rajasthan,dholpur,2025,7,467,247,13,349.0,1490.0,9094.0,4127.0,727,15060.0,5617.0,9443.0,401.2142857142857,5.99698499563936,False
Rajasthan,dholpur,2025,9,2090,860,2,794.0,4023.0,14315.0,2086.0,2952,21218.0,6109.0,15109.0,2036.3333333333333,7.619397042178247,False
Rajasthan,dholpur,2025,10,605,369,3,391.0,2397.0,1397.0,1192.0,977,5377.0,3589.0,1788.0,897.25,6.800448425993628,False
Rajasthan,dholpur,2025,11,995,518,77,765.0,4229.0,3979.0,2437.0,1590,11410.0,6666.0,4744.0,85.46153846153847,4.4596996729921,False
Rajasthan,dholpur,2025,12,577,304,4,926.0,4816.0,4392.0,3480.0,885,13614.0,8296.0,5318.0,1659.2,7.414693356020935,False
Rajasthan,dungarpur,2025,4,66,83,13,0.0,0.0,3240.0,4628.0,162,7868.0,4628.0,3240.0,330.57142857142856,5.803843257219124,False
Rajasthan,dungarpur,2025,9,1620,1149,3,705.0,6496.0,14457.0,2677.0,2772,24335.0,9173.0,15162.0,2293.25,7.738161271699123,False
Rajasthan,dungarpur,2025,10,558,363,1,276.0,3413.0,1476.0,1586.0,922,6751.0,4999.0,1752.0,2499.5,7.824245990858959,False
Rajasthan,dungarpur,2025,11,873,612,35,695.0,6310.0,5555.0,5318.0,1520,17878.0,11628.0,6250.0,323.0,5.780743515792329,False
Rajasthan,dungarpur,2025,12,673,380,1,898.0,7018.0,6792.0,4768.0,1054,19476.0,11786.0,7690.0,5893.0,8.68169016329764,True
Rajasthan,ganganagar,2025,9,1468,554,9,635.0,4825.0,11228.0,4410.0,2031,21098.0,9235.0,11863.0,923.5,6.829253050827179,False
Rajasthan,ganganagar,2025,10,557,175,2,241.0,2817.0,1398.0,2249.0,734,6705.0,5066.0,1639.0,1688.6666666666667,7.43228654980424,False
Rajasthan,ganganagar,2025,11,831,256,26,544.0,5585.0,3308.0,5141.0,1113,14578.0,10726.0,3852.0,397.25925925925924,5.9871031983861975,False
Rajasthan,ganganagar,2025,12,1229,243,5,873.0,7355.0,6905.0,7101.0,1477,22234.0,14456.0,7778.0,2409.3333333333335,7.787520329506842,False
Rajasthan,hanumangarh,2025,7,456,284,11,946.0,6619.0,7337.0,8231.0,751,23133.0,14850.0,8283.0,1237.5,7.121656248929415,False
Rajasthan,hanumangarh,2025,9,1364,381,7,578.0,3905.0,9924.0,4261.0,1752,18668.0,8166.0,10502.0,1020.75,6.929272122444386,False
Rajasthan,hanumangarh,2025,10,480,175,0,217.0,2415.0,1437.0,1981.0,655,6050.0,4396.0,1654.0,4396.0,8.388677769180811,True
Rajasthan,hanumangarh,2025,11,673,221,19,563.0,4728.0,3082.0,4819.0,913,13192.0,9547.0,3645.0,477.35,6.1703426821241765,False
Rajasthan,hanumangarh,2025,12,572,188,4,841.0,6561.0,6793.0,7138.0,764,21333.0,13699.0,7634.0,2739.8,7.916005127569855,False
Rajasthan,jaipur,2025,4,2601,671,162,1901.0,13869.0,14667.0,25622.0,3434,56059.0,39491.0,16568.0,242.27607361963192,5.494196903891746,False
Rajasthan,jaipur,2025,5,120,70,10,1149.0,10534.0,12855.0,22689.0,200,47227.0,33223.0,14004.0,3020.2727272727275,8.013433454462788,False
Rajasthan,jaipur,2025,7,2242,1110,86,1756.0,14196.0,22682.0,29589.0,3438,68223.0,43785.0,24438.0,503.2758620689655,6.2231234637074575,False
Rajasthan,jaipur,2025,9,6509,2572,25,2255.0,17841.0,31862.0,16436.0,9106,68394.0,34277.0,34117.0,1318.3461538461538,7.184891554864687,False
Rajasthan,jaipur,2025,10,2291,1127,13,1275.0,10900.0,6041.0,7967.0,3431,26183.0,18867.0,7316.0,1347.642857142857,7.206854074783274,False
Rajasthan,jaipur,2025,11,4272,1745,384,3511.0,26719.0,15421.0,19237.0,6401,64888.0,45956.0,18932.0,119.36623376623376,4.790539043094577,False
Rajasthan,jaipur,2025,12,2844,1384,44,3886.0,32452.0,21639.0,22960.0,4272,80937.0,55412.0,25525.0,1231.3777777777777,7.116700734896339,False
Rajasthan,jaisalmer,2025,6,46,74,14,0.0,0.0,3096.0,2288.0,134,5384.0,2288.0,3096.0,152.53333333333333,5.033917698718475,False
Rajasthan,jaisalmer,2025,9,801,550,9,213.0,1757.0,5855.0,1821.0,1360,9646.0,3578.0,6068.0,357.8,5.882765130184641,False
Rajasthan,jaisalmer,2025,10,285,172,7,113.0,1035.0,961.0,931.0,464,3040.0,1966.0,1074.0,245.75,5.508375678313591,False
Rajasthan,jaisalmer,2025,11,342,232,17,227.0,1725.0,1602.0,2477.0,591,6031.0,4202.0,1829.0,233.44444444444446,5.4572186491338925,False
Rajasthan,jaisalmer,2025,12,289,170,6,343.0,2848.0,3687.0,2354.0,465,9232.0,5202.0,4030.0,743.1428571428571,6.612233028689878,False
Rajasthan,jalor,2025,4,1186,672,124,0.0,0.0,3173.0,5924.0,1982,9097.0,5924.0,3173.0,47.392,3.8793345108046133,False
Rajasthan,jalor,2025,7,296,181,13,0.0,0.0,8073.0,6765.0,490,14838.0,6765.0,8073.0,483.2142857142857,6.182527547815707,False
Rajasthan,jalor,2025,9,3095,1889,8,505.0,4840.0,14122.0,3899.0,4992,23366.0,8739.0,14627.0,971.0,6.879355804460439,False
Rajasthan,jalor,2025,10,881,774,5,241.0,2892.0,2112.0,2137.0,1660,7382.0,5029.0,2353.0,838.1666666666666,6.732409335924608,False
Rajasthan,jalor,2025,11,1563,1269,87,472.0,5373.0,4632.0,5305.0,2919,15782.0,10678.0,5104.0,121.3409090909091,4.806811484642696,False
Rajasthan,jalor,2025,12,966,1113,8,792.0,6536.0,7629.0,6899.0,2087,21856.0,13435.0,8421.0,1492.7777777777778,7.309063611508777,False
Rajasthan,jhalawar,2025,4,112,49,12,76.0,588.0,2269.0,3399.0,173,6332.0,3987.0,2345.0,306.6923076923077,5.729100282640491,False
Rajasthan,jhalawar,2025,9,2277,768,8,743.0,6343.0,15685.0,3422.0,3053,26193.0,9765.0,16428.0,1085.0,6.990256500493881,False
Rajasthan,jhalawar,2025,10,561,293,1,304.0,2377.0,1038.0,1606.0,855,5325.0,3983.0,1342.0,1991.5,7.59714541066437,False
Rajasthan,jhalawar,2025,11,1160,473,33,697.0,5039.0,3284.0,5038.0,1666,14058.0,10077.0,3981.0,296.38235294117646,5.6950186944752375,False
Rajasthan,jhalawar,2025,12,772,384,3,1019.0,5852.0,5364.0,6482.0,1159,18717.0,12334.0,6383.0,3083.5,8.034144848649694,False
Rajasthan,jhunjhunun,2025,9,2548,804,16,738.0,5081.0,12229.0,5186.0,3368,23234.0,10267.0,12967.0,603.9411764705883,6.405131224329564,False
Rajasthan,jhunjhunun,2025,10,1020,342,12,384.0,3189.0,2153.0,2923.0,1374,8649.0,6112.0,2537.0,470.15384615384613,6.155184677951391,False
Rajasthan,jhunjhunun,2025,11,1341,394,50,738.0,5922.0,4286.0,5443.0,1785,16389.0,11365.0,5024.0,222.84313725490196,5.4109455264323465,False
Rajasthan,jhunjhunun,2025,12,870,270,6,1052.0,7560.0,7274.0,7493.0,1146,23379.0,15053.0,8326.0,2150.4285714285716,7.673887352298571,False
Rajasthan,jodhpur,2025,4,1624,565,87,614.0,5780.0,9554.0,14317.0,2276,30265.0,20097.0,10168.0,228.375,5.435358218808835,False
Rajasthan,jodhpur,2025,5,595,190,15,87.0,1173.0,6923.0,10971.0,800,19154.0,12144.0,7010.0,759.0,6.633318433280377,False
Rajasthan,jodhpur,2025,6,520,204,27,379.0,3995.0,10538.0,11984.0,751,26896.0,15979.0,10917.0,570.6785714285714,6.348576895371494,False
Rajasthan,jodhpur,2025,7,1722,828,66,667.0,6384.0,19996.0,15755.0,2616,42802.0,22139.0,20663.0,330.43283582089555,5.803425182223245,False
Rajasthan,jodhpur,2025,9,4161,2061,118,1245.0,9405.0,27601.0,9308.0,6340,47559.0,18713.0,28846.0,157.25210084033614,5.064189336388528,False
Rajasthan,jodhpur,2025,10,1427,666,9,566.0,4839.0,4056.0,3924.0,2102,13385.0,8763.0,4622.0,876.3,6.776849009134338,False
Rajasthan,jodhpur,2025,11,2149,1138,479,1132.0,10102.0,7979.0,10052.0,3766,29265.0,20154.0,9111.0,41.9875,3.7609093757583847,False
Rajasthan,jodhpur,2025,12,2012,815,103,1683.0,13520.0,13873.0,11492.0,2930,40568.0,25012.0,15556.0,240.5,5.486869473092628,False
Rajasthan,karauli,2025,4,348,105,12,223.0,1217.0,3187.0,3690.0,465,8317.0,4907.0,3410.0,377.46153846153845,5.9361144520248175,False
Rajasthan,karauli,2025,7,612,323,11,0.0,0.0,7506.0,4791.0,946,12297.0,4791.0,7506.0,399.25,5.992089351876824,False
Rajasthan,karauli,2025,9,2014,808,9,913.0,4781.0,12268.0,2493.0,2831,20455.0,7274.0,13181.0,727.4,6.590850347853453,False
Rajasthan,karauli,2025,10,674,353,1,444.0,2615.0,1791.0,1395.0,1028,6245.0,4010.0,2235.0,2005.0,7.603897968521881,False
Rajasthan,karauli,2025,11,1321,614,69,963.0,5500.0,4492.0,2887.0,2004,13842.0,8387.0,5455.0,119.81428571428572,4.794254537732863,False
Rajasthan,karauli,2025,12,718,400,5,1180.0,6768.0,6350.0,3897.0,1123,18195.0,10665.0,7530.0,1777.5,7.48352559138851,False
Rajasthan,kota,2025,4,37,17,14,755.0,4820.0,3683.0,5378.0,68,14636.0,10198.0,4438.0,679.8666666666667,6.523366496475889,False
Rajasthan,kota,2025,9,2019,759,36,736.0,6330.0,10096.0,3959.0,2814,21121.0,10289.0,10832.0,278.0810810810811,5.63150235279537,False
Rajasthan,kota,2025,10,751,302,12,353.0,3058.0,1461.0,1866.0,1065,6738.0,4924.0,1814.0,378.7692307692308,5.939563780797326,False
Rajasthan,kota,2025,11,1557,481,40,937.0,8198.0,3537.0,5159.0,2078,17831.0,13357.0,4474.0,325.780487804878,5.789288654363905,False
Rajasthan,kota,2025,12,1031,272,1,1072.0,9264.0,5008.0,5825.0,1304,21169.0,15089.0,6080.0,7544.5,8.928706638058605,True
Rajasthan,nagaur,2025,4,563,278,32,663.0,5028.0,7553.0,12226.0,873,25470.0,17254.0,8216.0,522.8484848484849,6.261202491456307,False
Rajasthan,nagaur,2025,6,554,363,10,0.0,0.0,11053.0,11880.0,927,22933.0,11880.0,11053.0,1080.0,6.985641817639208,False
Rajasthan,nagaur,2025,7,870,660,21,85.0,474.0,17118.0,14957.0,1551,32634.0,15431.0,17203.0,701.4090909090909,6.554515984875379,False
Rajasthan,nagaur,2025,9,4461,1747,19,1120.0,6822.0,25627.0,8296.0,6227,41865.0,15118.0,26747.0,755.9,6.6292311443151215,False
Rajasthan,nagaur,2025,10,1311,585,18,522.0,3808.0,3640.0,4000.0,1914,11970.0,7808.0,4162.0,410.94736842105266,6.0208955946383975,False
Rajasthan,nagaur,2025,11,2171,967,103,1168.0,8606.0,7512.0,10980.0,3241,28266.0,19586.0,8680.0,188.32692307692307,5.243475272491798,False
Rajasthan,nagaur,2025,12,1467,741,4,2002.0,11090.0,15327.0,12744.0,2212,41163.0,23834.0,17329.0,4766.8,8.46964026155669,True
Rajasthan,pali,2025,4,138,38,11,223.0,1501.0,4499.0,10300.0,187,16523.0,11801.0,4722.0,983.4166666666666,6.89204924916052,False
Rajasthan,pali,2025,9,2731,1112,24,657.0,5029.0,16407.0,7513.0,3867,29606.0,12542.0,17064.0,501.68,6.219953784746944,False
Rajasthan,pali,2025,10,842,399,7,277.0,2522.0,2402.0,3571.0,1248,8772.0,6093.0,2679.0,761.625,6.636766429472017,False
Rajasthan,pali,2025,11,1516,657,61,661.0,5957.0,5179.0,9470.0,2234,21267.0,15427.0,5840.0,248.82258064516128,5.520750988502667,False
Rajasthan,pali,2025,12,924,431,15,839.0,7271.0,8939.0,10214.0,1370,27263.0,17485.0,9778.0,1092.8125,6.997424578896376,False
Rajasthan,pratapgarh,2025,9,1100,451,3,444.0,5404.0,9919.0,2056.0,1554,17823.0,7460.0,10363.0,1865.0,7.531552381407289,False
Rajasthan,pratapgarh,2025,10,252,116,0,154.0,2256.0,529.0,924.0,368,3863.0,3180.0,683.0,3180.0,8.064950891749143,False
Rajasthan,pratapgarh,2025,11,596,220,13,412.0,5411.0,2135.0,3040.0,829,10998.0,8451.0,2547.0,603.6428571428571,6.404637964951977,False
Rajasthan,pratapgarh,2025,12,436,178,2,487.0,4840.0,3045.0,3724.0,616,12096.0,8564.0,3532.0,2854.6666666666665,7.957060603295934,False
Rajasthan,rajsamand,2025,9,1211,552,2,581.0,3588.0,9104.0,2365.0,1765,15638.0,5953.0,9685.0,1984.3333333333333,7.59354210513579,False
Rajasthan,rajsamand,2025,10,411,210,4,220.0,2129.0,1068.0,1482.0,625,4899.0,3611.0,1288.0,722.2,6.583685809077966,False
Rajasthan,rajsamand,2025,11,728,299,19,519.0,4406.0,2333.0,3202.0,1046,10460.0,7608.0,2852.0,380.4,5.943848693166319,False
Rajasthan,rajsamand,2025,12,443,203,3,549.0,4619.0,3326.0,3353.0,649,11847.0,7972.0,3875.0,1993.0,7.597897950521784,False
Rajasthan,sawai madhopur,2025,7,593,307,10,114.0,1079.0,7145.0,5757.0,910,14095.0,6836.0,7259.0,621.4545454545455,6.433670606322693,False
Rajasthan,sawai madhopur,2025,9,1753,690,9,562.0,3744.0,11271.0,3288.0,2452,18865.0,7032.0,11833.0,703.2,6.557062406720952,False
Rajasthan,sawai madhopur,2025,10,608,320,21,238.0,1908.0,1799.0,1803.0,949,5748.0,3711.0,2037.0,168.6818181818182,5.133925025556268,False
Rajasthan,sawai madhopur,2025,11,1056,449,44,600.0,4541.0,3854.0,4493.0,1549,13488.0,9034.0,4454.0,200.75555555555556,5.307056843601438,False
Rajasthan,sawai madhopur,2025,12,582,319,0,792.0,5539.0,5375.0,5269.0,901,16975.0,10808.0,6167.0,10808.0,9.288134399416203,True
Rajasthan,sikar,2025,3,41,36,17,1936.0,16697.0,7418.0,12553.0,94,38604.0,29250.0,9354.0,1625.0,7.3938782901077555,False
Rajasthan,sikar,2025,4,251,62,22,270.0,2525.0,6351.0,10971.0,335,20117.0,13496.0,6621.0,586.7826086956521,6.376357166435255,False
Rajasthan,sikar,2025,7,461,178,11,241.0,1810.0,10536.0,13867.0,650,26454.0,15677.0,10777.0,1306.4166666666667,7.175808459044955,False
Rajasthan,sikar,2025,9,3566,1238,10,1058.0,7062.0,17716.0,7889.0,4814,33725.0,14951.0,18774.0,1359.1818181818182,7.21537365963398,False
Rajasthan,sikar,2025,10,1068,435,1,459.0,3781.0,2460.0,3767.0,1504,10467.0,7548.0,2919.0,3774.0,8.236155661683124,True
Rajasthan,sikar,2025,11,1607,538,112,1013.0,8135.0,4758.0,6949.0,2257,20855.0,15084.0,5771.0,133.4867256637168,4.901465500221264,False
Rajasthan,sikar,2025,12,964,477,1,1589.0,10000.0,9117.0,9460.0,1442,30166.0,19460.0,10706.0,9730.0,9.18307194482199,True
Rajasthan,sirohi,2025,4,349,210,67,120.0,1156.0,2265.0,4482.0,626,8023.0,5638.0,2385.0,82.91176470588235,4.429765826597339,False
Rajasthan,sirohi,2025,5,246,301,10,0.0,0.0,2157.0,3583.0,557,5740.0,3583.0,2157.0,325.72727272727275,5.789125794545134,False
Rajasthan,sirohi,2025,6,216,289,28,0.0,0.0,2719.0,3827.0,533,6546.0,3827.0,2719.0,131.9655172413793,4.890089825743962,False
Rajasthan,sirohi,2025,7,1174,1471,72,541.0,3385.0,5189.0,5456.0,2717,14571.0,8841.0,5730.0,121.10958904109589,4.80491891235811,False
Rajasthan,sirohi,2025,9,1471,1084,7,535.0,3373.0,9236.0,2675.0,2562,15819.0,6048.0,9771.0,756.0,6.6293632534374485,False
Rajasthan,sirohi,2025,10,485,401,17,170.0,1740.0,1495.0,1585.0,903,4990.0,3325.0,1665.0,184.72222222222223,5.224252128523934,False
Rajasthan,sirohi,2025,11,837,530,160,433.0,4300.0,4143.0,3855.0,1527,12731.0,8155.0,4576.0,50.65217391304348,3.9445322839934405,False
Rajasthan,sirohi,2025,12,582,402,16,549.0,4504.0,5350.0,4342.0,1000,14745.0,8846.0,5899.0,520.3529411764706,6.256427242682182,False
Rajasthan,tonk,2025,7,635,332,19,502.0,2640.0,7263.0,5808.0,986,16213.0,8448.0,7765.0,422.4,6.048317358700765,False
Rajasthan,tonk,2025,9,1555,533,4,624.0,4634.0,11615.0,2846.0,2092,19719.0,7480.0,12239.0,1496.0,7.311218384419629,False
Rajasthan,tonk,2025,10,490,173,13,246.0,2024.0,1331.0,1446.0,676,5047.0,3470.0,1577.0,247.85714285714286,5.516879008357135,False
Rajasthan,tonk,2025,11,964,357,17,621.0,5256.0,3549.0,4016.0,1338,13442.0,9272.0,4170.0,515.1111111111111,6.24632207391172,False
Rajasthan,tonk,2025,12,439,208,4,837.0,5963.0,4985.0,5077.0,651,16862.0,11040.0,5822.0,2208.0,7.700295203420117,False
Rajasthan,udaipur,2025,4,70,47,15,99.0,973.0,6129.0,9849.0,132,17050.0,10822.0,6228.0,676.375,6.518225033886278,False
Rajasthan,udaipur,2025,7,511,323,21,89.0,640.0,18022.0,12269.0,855,31020.0,12909.0,18111.0,586.7727272727273,6.376340354937536,False
Rajasthan,udaipur,2025,9,3328,2237,8,1054.0,10487.0,23209.0,6906.0,5573,41656.0,17393.0,24263.0,1932.5555555555557,7.56711584378975,False
Rajasthan,udaipur,2025,10,1213,951,12,532.0,5735.0,3677.0,4245.0,2176,14189.0,9980.0,4209.0,767.6923076923077,6.644690769400253,False
Rajasthan,udaipur,2025,11,2118,1443,125,1414.0,12525.0,9007.0,10100.0,3686,33046.0,22625.0,10421.0,179.56349206349208,5.196082472505536,False
Rajasthan,udaipur,2025,12,1297,901,8,1554.0,12663.0,11503.0,10627.0,2206,36347.0,23290.0,13057.0,2587.777777777778,7.858941142841614,False
Sikkim,east,2025,9,53,54,1,132.0,1477.0,611.0,437.0,108,2657.0,1914.0,743.0,957.0,6.86484777797086,False
Sikkim,east,2025,10,31,18,0,53.0,538.0,334.0,209.0,49,1134.0,747.0,387.0,747.0,6.617402977974478,False
Sikkim,east,2025,11,43,12,0,90.0,1211.0,618.0,349.0,55,2268.0,1560.0,708.0,1560.0,7.353081920515432,False
Sikkim,east,2025,12,11,3,2,72.0,1053.0,371.0,332.0,16,1828.0,1385.0,443.0,461.6666666666667,6.13700685239864,False
Sikkim,east sikkim,2025,9,94,84,6,33.0,441.0,40.0,26.0,184,540.0,467.0,73.0,66.71428571428571,4.2152971726397634,False
Sikkim,east sikkim,2025,10,44,30,4,16.0,122.0,19.0,12.0,78,169.0,134.0,35.0,26.8,3.3250360206965914,False
Sikkim,east sikkim,2025,11,67,36,2,33.0,334.0,34.0,18.0,105,419.0,352.0,67.0,117.33333333333333,4.773505500807306,False
Sikkim,east sikkim,2025,12,24,9,4,16.0,277.0,36.0,27.0,37,356.0,304.0,52.0,60.8,4.123903364463645,False
Sikkim,north,2025,9,1,0,0,11.0,140.0,0.0,0.0,1,151.0,140.0,11.0,140.0,4.948759890378168,False
Sikkim,north,2025,10,6,0,0,19.0,43.0,0.0,0.0,6,62.0,43.0,19.0,43.0,3.784189633918261,False
Sikkim,north,2025,11,0,1,0,18.0,157.0,0.0,0.0,1,175.0,157.0,18.0,157.0,5.062595033026967,False
Sikkim,north sikkim,2025,9,24,10,0,4.0,75.0,46.0,57.0,34,182.0,132.0,50.0,132.0,4.890349128221754,False
Sikkim,north sikkim,2025,10,16,9,0,5.0,23.0,211.0,36.0,25,275.0,59.0,216.0,59.0,4.0943445622221,False
Sikkim,north sikkim,2025,11,23,7,0,8.0,44.0,116.0,46.0,30,214.0,90.0,124.0,90.0,4.51085950651685,False
Sikkim,north sikkim,2025,12,5,1,1,4.0,24.0,72.0,41.0,7,141.0,65.0,76.0,32.5,3.5115454388310208,False
Sikkim,south,2025,4,15,23,11,0.0,0.0,330.0,395.0,49,725.0,395.0,330.0,32.916666666666664,3.5239065356545947,False
Sikkim,south,2025,9,78,108,7,47.0,774.0,100.0,151.0,193,1072.0,925.0,147.0,115.625,4.758963659167508,False
Sikkim,south,2025,10,23,38,5,22.0,201.0,27.0,47.0,66,297.0,248.0,49.0,41.333333333333336,3.7455747977904816,False
Sikkim,south,2025,11,54,50,1,31.0,397.0,90.0,123.0,105,641.0,520.0,121.0,260.0,5.564520407322694,False
Sikkim,south,2025,12,16,7,3,25.0,402.0,109.0,104.0,26,640.0,506.0,134.0,126.5,4.848116364598481,False
Sikkim,south sikkim,2025,9,8,9,0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,False
Sikkim,south sikkim,2025,10,1,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,False
Sikkim,south sikkim,2025,11,7,6,0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,False
Sikkim,west,2025,4,52,65,10,0.0,0.0,325.0,286.0,127,611.0,286.0,325.0,26.0,3.295836866004329,False
Sikkim,west,2025,7,100,147,13,0.0,0.0,122.0,158.0,260,280.0,158.0,122.0,11.285714285714286,2.5084371471981943,False
Sikkim,west,2025,9,65,76,6,43.0,452.0,87.0,90.0,147,672.0,542.0,130.0,77.42857142857143,4.362188292454217,False
Sikkim,west,2025,10,34,26,3,27.0,160.0,38.0,57.0,63,282.0,217.0,65.0,54.25,4.0118683403978626,False
Sikkim,west,2025,11,29,30,1,25.0,288.0,52.0,56.0,60,421.0,344.0,77.0,172.0,5.153291594497779,False
Sikkim,west,2025,12,10,5,3,32.0,263.0,65.0,63.0,18,423.0,326.0,97.0,81.5,4.412798293340635,False
Sikkim,west sikkim,2025,7,48,108,15,0.0,0.0,229.0,262.0,171,491.0,262.0,229.0,16.375,2.8550323914508557,False
Sikkim,west sikkim,2025,9,26,26,1,48.0,603.0,89.0,108.0,53,848.0,711.0,137.0,355.5,5.8763342398543505,False
Sikkim,west sikkim,2025,10,12,16,2,12.0,153.0,58.0,50.0,30,273.0,203.0,70.0,67.66666666666667,4.229263880121471,False
Sikkim,west sikkim,2025,11,17,15,1,29.0,364.0,102.0,98.0,33,593.0,462.0,131.0,231.0,5.44673737166631,False
Sikkim,west sikkim,2025,12,3,1,3,15.0,277.0,67.0,78.0,7,437.0,355.0,82.0,88.75,4.497028027368389,False
Tamil Nadu,ariyalur,2025,9,641,96,0,648.0,2267.0,2231.0,2082.0,737,7228.0,4349.0,2879.0,4349.0,8.37793112408273,True
Tamil Nadu,ariyalur,2025,10,375,83,23,392.0,1373.0,1854.0,2194.0,481,5813.0,3567.0,2246.0,148.625,5.0081321638781375,False
Tamil Nadu,ariyalur,2025,11,514,164,29,1069.0,2473.0,4178.0,2531.0,707,10251.0,5004.0,5247.0,166.8,5.122772794033106,False
Tamil Nadu,ariyalur,2025,12,310,34,17,886.0,2622.0,4512.0,2526.0,361,10546.0,5148.0,5398.0,286.0,5.659482215759621,False
Tamil Nadu,chengalpattu,2025,7,21,26,11,0.0,0.0,369.0,632.0,58,1001.0,632.0,369.0,52.666666666666664,3.982792076316353,False
Tamil Nadu,chengalpattu,2025,9,26,5,4,343.0,1587.0,318.0,280.0,35,2528.0,1867.0,661.0,373.4,5.9253247446034365,False
Tamil Nadu,chengalpattu,2025,10,17,3,0,227.0,1157.0,254.0,142.0,20,1780.0,1299.0,481.0,1299.0,7.170119543449628,False
Tamil Nadu,chengalpattu,2025,11,13,18,0,424.0,2109.0,719.0,240.0,31,3492.0,2349.0,1143.0,2349.0,7.762170607138205,False
Tamil Nadu,chengalpattu,2025,12,9,7,4,387.0,2324.0,858.0,315.0,20,3884.0,2639.0,1245.0,527.8,6.270610288537476,False
Tamil Nadu,chennai,2025,7,86,33,11,0.0,0.0,8807.0,19865.0,130,28672.0,19865.0,8807.0,1655.4166666666667,7.4124119136025985,False
Tamil Nadu,chennai,2025,9,2228,620,22,2729.0,14595.0,8387.0,9466.0,2870,35177.0,24061.0,11116.0,1046.1304347826087,6.953808782655189,False
Tamil Nadu,chennai,2025,10,1311,351,9,2046.0,8633.0,12367.0,4405.0,1671,27451.0,13038.0,14413.0,1303.8,7.173805051306804,False
Tamil Nadu,chennai,2025,11,2043,543,68,3552.0,20774.0,18143.0,8788.0,2654,51257.0,29562.0,21695.0,428.4347826086956,6.062469884978977,False
Tamil Nadu,chennai,2025,12,1233,201,30,2630.0,21521.0,19009.0,11711.0,1464,54871.0,33232.0,21639.0,1072.0,6.9782137426306985,False
Tamil Nadu,chittoor,2025,11,1,0,0,0.0,11.0,6.0,4.0,1,21.0,15.0,6.0,15.0,2.772588722239781,False
Tamil Nadu,coimbatore,2025,5,59,19,11,130.0,1072.0,11163.0,18147.0,89,30512.0,19219.0,11293.0,1601.5833333333333,7.379372189522847,False
Tamil Nadu,coimbatore,2025,9,2462,566,12,2024.0,13089.0,4648.0,11108.0,3040,30869.0,24197.0,6672.0,1861.3076923076924,7.529571692470568,False
Tamil Nadu,coimbatore,2025,10,1445,360,0,1273.0,8564.0,3000.0,6822.0,1805,19659.0,15386.0,4273.0,15386.0,9.641278276057378,True
Tamil Nadu,coimbatore,2025,11,1929,534,8,2699.0,17859.0,6836.0,11334.0,2471,38728.0,29193.0,9535.0,3243.6666666666665,8.08476790172529,False
Tamil Nadu,coimbatore,2025,12,1049,247,11,2572.0,19700.0,11028.0,13681.0,1307,46981.0,33381.0,13600.0,2781.75,7.931194926373335,False
Tamil Nadu,cuddalore,2025,5,120,11,10,0.0,0.0,9457.0,8374.0,141,17831.0,8374.0,9457.0,761.2727272727273,6.636304401458939,False
Tamil Nadu,cuddalore,2025,9,2701,362,0,1816.0,8984.0,4624.0,5798.0,3063,21222.0,14782.0,6440.0,14782.0,9.60123315090109,True
Tamil Nadu,cuddalore,2025,10,1187,196,1,1093.0,5374.0,4397.0,7314.0,1384,18178.0,12688.0,5490.0,6344.0,8.755422380148488,True
